,Group,ADAMTS13,ADAMTSL2,ADGRG6,ANXA1,ASPN,ATP4A,ATP6V1G1.ATP6V1G2,C4BPA,C4BPB,CCN5,CFI,COL1A1,EGF,EIF4E,F11,F13B,F7,FCER2,FCGR3A,FGFBP2,GALNT7,GCG,GSR,H2AC8.H2AC17.H2AC7.H2AC20.H2AC19.H2AW.H2AC6.H2AC12.H2AC14.H2AJ,H2BC12.H2BC12L.H2BC5.H2BC10.H2BC18.H2BC9.H2BC15.H2BC14.H2BC13,HPR,HPX,IGF2,IGHV1.24,IGHV3.74,IGKJ1,IGKV1.17,IGKV1D.33.IGKV1.33,IGLV2.18,IGLV6.57,ITGB2,LCAT,LDLR,LILRB5,LTF,MMP2,P4HB,PDE5A,PFKM,PLIN1,PPM1B,PROC,PRSS2,PZP,RAB6B,RBP4,RPLP0,RPLP2,SBSN,SEC22B,SERPING1,SEZ6L,SGTA,THBD,THBS1,TWSG1
ILD_73,2,3.06346924724687,2.98172779277875,2.99718596202479,2.74966689436575,2.99548522869026,2.94945185817775,1.2441286232466,4.12322911862481,3.86448693786978,2.48287557622072,3.67141725798376,3.20216405530116,2.95571265875734,0.921760797507746,3.17355474037094,3.44882417390698,3.12919622403367,2.40514498665554,3.0429960976217,2.96545033951082,1.58411793204042,2.357402331127,2.33839697506664,3.3768130590517,3.23025698374765,3.5726021614527,3.84660884309679,3.28166697445007,0.995422235931889,3.38769726375986,3.09837937509036,2.81239784383912,3.53174612018032,2.97571967336649,3.23940429805119,2.84046025501371,3.3076997743739,2.69608474566565,2.774951285457,2.97056332420268,2.35871551871821,3.61227679605037,2.11873578910028,1.87595773451121,2.49748314809151,1.0393811038302,3.80350757975251,2.42389077027177,3.39273588080536,2.39697750577878,3.4684405599826,2.44464107004265,2.95842007702936,2.81508084488305,2.11157905570873,4.05734317428224,3.27396440161268,2.12701276262844,1.51208235746815,3.80423095763995,2.67424030341618
ILD_74,2,3.15977772076974,2.83386468037624,2.93787297091903,2.69379762363111,2.7904318718307,3.01198847207821,1.6071283642758,4.04575469348558,3.71278662934332,2.54090239020798,3.68369878227253,3.09832794796555,3.05142340097475,2.43062957279307,3.20180134125171,3.47961697575241,3.06847973974433,1.59868072829235,2.95940397313271,2.91497369866902,1.86801309225707,2.35140386904668,2.43424152081088,3.49443978954324,3.35875486924912,3.64841177639255,3.8868470021252,3.31942461563788,1.89714459825813,3.46453989519103,3.02472784575772,3.02920672468305,3.51182155680199,3.53454025289063,3.2085395824119,2.69601861004502,3.30641874455807,2.18512533338911,2.55531294062035,3.15572359605978,2.36614645572215,3.56996237349126,1.50442231349954,2.50679767035764,2.16152638314569,1.5527987747722,3.76863906342987,2.50222742417496,2.71689834251205,2.60631669536461,3.53006677909742,2.51671301325002,3.07404218888722,2.76047806216346,2.02379285487183,4.00253830797459,3.22847889724185,2.49463184492124,2.25452443603974,3.8443234245684,2.49955872448527
ILD_75,2,3.17147860486815,2.96551886627556,2.95457238830943,2.69076917324037,3.04035399499567,1.75432952840824,2.14336813163715,4.02984015328925,3.67335772294656,2.37574248405453,3.71936069359911,3.19381260662208,3.11687035355074,2.1698790830524,3.266310630813,3.48154208641532,3.03193418065505,2.04534635929791,3.03229161381192,2.97867817966408,1.74162102263692,1.65066028359593,2.47483065667523,3.49094607645929,3.35744056147688,3.59027297739582,3.90520506007011,3.29935808937808,2.30848433589055,3.29210069357601,3.14000832137589,2.89576033800029,3.59515653075776,3.37326514138847,3.24828936885628,2.71169279298917,3.25720356103846,2.27670833279373,2.81772731185148,3.1251086051375,2.46416759067786,3.59296811008256,2.2332531421618,2.24408183254631,2.33690971706017,1.68058444306581,3.76127515506897,2.4380095946258,3.5250913512699,2.52491208323197,3.34962851259146,2.66801703594776,2.90674700262294,2.64004051540344,2.12495331892941,4.0169327100164,3.20361517013596,2.58102757163208,2.33417421376024,3.62102386704683,2.684736055033
ILD_76,2,3.02888546525141,2.99003984065987,2.81201446452721,2.93267430305322,2.89312572559187,2.9238220341312,2.58473950910521,4.03893468300918,3.7730857145202,2.6007296808597,3.61354247541118,3.12029293524001,2.9706512141021,2.41417376446033,3.06126804403274,3.39026313612184,3.03627611465688,2.60715930761576,2.93931173302897,2.89493997855666,2.38512483563437,2.09629642211198,2.13859060226163,3.57933189913953,3.30748762310065,3.21547287642989,3.81124520150238,3.2456033911539,2.10817983093455,3.264204869277,2.9303351932083,2.69040521603546,3.4139156983785,3.06368978341668,2.5675872732644,2.783490538802,3.2069266503248,1.97608322985717,2.56945148903006,3.13602416564358,2.31634175423609,3.59466589422672,1.91499430935394,1.93651955092239,2.76975403074365,1.75369607416849,3.82254829025092,2.62355139559104,2.89531384319536,2.62677588564354,3.5056923548743,2.62776582772299,3.08317435165568,2.68913903173529,2.39457264191422,4.06033333480682,3.230425087445,2.4758836439601,2.43607424388399,3.83709834153397,2.4897653980965
ILD_77,2,2.93500075311118,3.06911492038844,2.80742372057537,2.54515316871055,2.72628564181568,1.89577861348657,1.89493336072645,4.08138273831297,3.77750058674865,2.74258308633089,3.69123928060016,3.13258047752299,2.99122322911493,1.94889151256907,3.12758108353856,3.39461827727615,3.0744890748593,2.19345983664652,3.09039408830962,2.83482535363741,1.5130298673889,1.68377807495123,2.43392918787012,2.87787855674321,2.73733248655423,3.44153530559283,3.85555946359537,3.18012016902672,2.81159323074595,3.52279025303413,3.08096763546069,2.89533704081479,3.61769842945484,3.36539248963088,3.18794863446958,2.75767935333319,3.2837332838086,2.35239919938057,2.72085828015208,3.13883008588329,2.24372697176801,3.58496403518987,2.02308467494551,2.055092757082,2.05737300053307,1.95883451461097,3.76684847051604,2.28377648125614,3.25706293182688,2.7075184243181,3.4088754868889,2.49816094681246,3.04578550607679,2.68876670724682,2.08487296163848,4.06188395792183,3.21900893855485,2.62378832456435,2.35981673722371,3.7691989852462,2.65277580051411
ILD_80,2,3.09155080598898,3.03851531237752,2.91499432237623,2.66843452585445,2.81747755759524,3.00203228751957,1.90675591203556,4.08730738619329,3.80634167644036,2.58227186967111,3.67170340009297,3.01552166902491,3.15537138848344,2.2999474810469,3.09882840436598,3.38187543279019,3.27546280033546,2.23551137879001,2.91006706301037,2.85102757534534,1.38452562917969,2.24190493596386,2.36965996784215,3.47358902923972,3.38011159478171,3.57861517596613,3.88657666334949,3.23370569170036,2.35590799312575,3.48563785061149,3.05152105608663,2.71746859760185,3.51645021343196,2.93188116001818,3.21204650981625,2.73038495007263,3.27546929616281,2.50617875962184,2.55857956540106,3.1121652054383,2.15782220784451,3.64882885026702,1.42883282522628,1.83018084613151,2.65963269403257,2.06949144535092,3.89378838518847,2.65179537864125,3.35445793081764,2.66984158733518,3.63653197087087,2.58533357053787,3.05120591575529,2.56894708251362,2.13460390648154,4.01413933276043,3.19029235721816,2.54208890968826,2.40828061719583,3.81012197635051,2.63212174231542
ILD_81,2,3.12802101908541,3.05021712261283,2.80430576452769,2.81083046327643,2.88062611914065,1.87736144652438,1.75086198458111,4.08365637511515,3.81166960324635,2.75628452548266,3.64393638510863,3.27514305960844,2.99971805536674,1.75965062009655,3.04714720215423,3.37791391136953,3.11887888556918,2.44307994545818,2.92118453997502,2.9553531204639,1.7597879912016,2.62537679817923,2.03748247354547,3.44331763349473,3.20484781941902,3.50337351295361,3.80936713563883,3.26094379924885,2.62619862366189,3.39755452828078,3.12144637385388,3.11302800053085,3.63552644558913,3.23170124368742,3.39910597498403,2.87932956197063,3.23481879195236,2.46508804106209,2.68888937745732,3.07551345317545,2.15525536987472,3.62502421769751,2.17163633660989,1.94346491707975,2.34196852365389,0.874514007541002,3.84651412806289,2.45771031460668,3.36356530916239,2.63769383984199,3.4522175453157,2.5012385859234,3.01170521648765,2.62971480812522,2.22246658079225,4.02590149641183,3.25232538871588,2.36386092792668,2.39997696571424,3.7478060868143,2.67388395800681
ILD_83,2,3.11159906351909,2.98697200223427,2.78847992171847,2.8464122033468,2.89636626328872,3.11585079891109,2.33976866366421,4.06463876886199,3.79565311144021,2.6322106547782,3.71802253642693,3.04623018607754,2.99720830334573,2.24632645037803,3.21650166563997,3.46981975492931,3.03578387338989,1.49878653439777,3.0147166124133,2.79905929735787,2.59681383045056,2.41448657399463,2.35505150536802,3.50326426336581,3.33453297395992,3.58131518499359,3.82464851058326,3.17154926724459,2.22845348595781,3.42054819065487,3.13738206770479,2.90366975414234,3.51713870564993,3.04954139800206,3.11824325668483,2.79804211176389,3.27662305714436,2.27609195898305,2.44532566066959,3.05435056431072,2.14224998632587,3.57330707506558,2.02140842419562,2.12792358268894,2.67116139190609,1.76994111522859,3.79368632758057,2.68074660888547,3.34730112078969,2.65123363833537,3.48334534425121,2.56314682353105,2.97597100966135,2.74445363618567,2.15296108118196,4.01132797128566,3.21769605308444,2.02410980151279,2.08533451529676,3.83017049495224,2.73843941790126
ILD_84,2,3.04971621041452,2.8615210133602,2.82134305087714,2.6083849544062,2.96443706996103,2.9740913515267,1.85860345201875,4.04960109950426,3.76044355387645,2.5077169317095,3.68474288883138,3.09829001559108,3.0483107674758,2.13762361443346,3.03823688848001,3.41610962118945,3.01507257303425,2.32628119544061,3.07212505529252,2.81004127380923,2.45032320263398,2.57581456848838,2.36645040811818,3.35915856496347,3.10255013510432,3.54544081026808,3.85686580131002,3.22697567409795,2.33413387924504,3.34489015413862,2.91611342625427,3.01949010784596,3.52740783084317,3.51992675289814,3.05422336183194,2.69628765375546,3.28518359720811,2.33228366980558,2.65294248554085,3.07047044370407,2.51626529389376,3.61886401468961,1.62902220688185,2.25802736551493,2.5235454085011,1.37803630788887,3.7726499640886,2.48038454900098,3.27866864047158,2.75822913736506,3.43539746966612,2.336376022717,3.08682187576118,2.77242415144894,2.09327590868367,4.00767863789427,3.25838537504267,2.07417279305132,2.35899199892975,3.86180340754605,2.62851447356974
ILD_85,2,2.87845872331157,3.06020817235621,3.14120840617154,2.58843377038097,2.65909324845034,2.41652509741952,2.1581312671432,4.0264487307879,3.67281367444302,1.98933745505935,3.60507256695333,3.11329044889601,2.83713804418809,2.7054079476225,3.01296001166736,3.19073742765768,2.82163553198755,1.33275420166005,3.27002158596198,2.85095020550274,2.5969668191101,1.95004217932013,2.73245147200787,3.71948556793996,3.50353539771659,3.63387476135697,3.8210533019268,3.08646718571309,2.21457711333972,3.12126857767327,2.77217649742483,2.85846144237965,3.26257711414152,3.17814799593466,2.94106845836703,2.81206283100852,3.06824923079868,2.9163562448331,2.90842677098406,2.69879993231915,2.00785146196616,3.6281010718545,1.57839835173448,2.25026612177096,1.92301758837584,2.54246616876672,3.78647792282447,2.06005567728345,2.13007085072534,2.43559900105452,3.2050696646294,3.41962552391909,3.59018478862027,2.46149129624564,2.08096635378463,4.03952652135476,3.13452401462481,2.90203252948853,2.43657033394205,3.70388331494013,2.59751001578051
ILD_88,2,2.86822895080571,3.06117645700725,3.00697842754299,2.88681488197999,2.77655718232859,2.36276699949189,1.30415020420193,4.05757769365263,3.79582605986992,2.54931694509187,3.61095248537167,2.79073639187732,3.0069699601177,2.36313061489724,3.090743067958,3.3683958163878,3.07735337565281,1.90265401738406,3.03089938447981,3.02383538909065,2.51475764002114,2.26555678002434,2.2269122015416,3.1727144601883,3.21793597248941,3.56585560074681,3.84476840399822,3.14803527367517,1.86282170531031,3.38112232645649,2.93284099253588,2.60807815619037,3.45677568094099,3.20633527670607,2.77428404430668,2.81719071496105,3.13728839976813,2.48461204727723,2.37126727464557,3.06311927434634,2.33782453100121,3.58769284084219,2.05606666392198,1.6883480913169,2.79244750101263,1.9213305266559,3.86004595506761,2.66587846123902,3.34862839474175,2.75080825527099,3.57441259766276,2.52266990572037,3.11419515658661,2.6824214691541,2.25562376641677,4.09124114278711,3.0637454643553,2.51714078819879,2.40860802196013,3.89490298273455,2.60054192144007
ILD_93,2,3.19372751116556,2.94476108856855,3.06931941422122,2.45061839872566,2.64410019921945,2.59466390175895,1.78929569659872,4.07537074760008,3.75458519402968,2.74560504406798,3.72512423304859,3.03344954127905,2.9191549970484,1.97068298917084,3.14722459560336,3.46315934558796,3.12570045721414,1.68961404435618,3.35161453799384,2.94322966442081,1.26527439199375,2.15703593141839,2.80165108583431,3.36391701667105,3.21238146952178,3.71448268692087,3.8929186645271,3.30173816549131,2.92480453414438,3.61044061388706,3.1005105891981,3.10289825302526,4.00526404663345,3.67647403449956,3.4841717324455,2.90277164494623,3.41456994875094,2.97731036747008,2.8431646355684,3.15997489090418,2.36731851595251,3.53031029597674,1.70690393864006,2.51174099796759,2.75282112488474,1.7332211898086,3.81349807880891,2.4868317340534,3.40738464872049,2.71468075900036,3.52944240617476,2.65207134511474,2.97370828450108,2.75430617617684,1.40747899145052,4.05621631685107,3.20979959072733,2.66182549032473,2.18509917303619,3.76257573794701,2.48334128672871
ILD_96,2,3.21031203445206,2.99063116286812,2.87744634137385,2.72415977433787,2.96990083537659,1.6757787727418,1.868721398488,4.07901410996686,3.72862562955193,2.72198468037013,3.70171461969187,3.22808351914328,2.87932353560088,2.04883231027148,3.06279029631834,3.43204975876574,3.17391894372875,1.5706775225406,3.22929037788838,2.6833251067267,2.73166537697968,2.20834636781887,2.52991944542651,3.68585690641007,3.34916846039422,3.62924340208517,3.83724060134783,3.17856904499656,2.83380721036095,3.60764645577169,2.93687232606495,3.16882472554368,3.719615092956,3.49576777728109,3.34465232425844,2.80401891338772,3.40823056086332,2.62928217923264,2.57678220302061,3.08941967909374,2.4063900084621,3.58076629501698,1.94931395720039,2.46646203639244,2.16118502531307,1.81919196346821,3.81332394899466,2.76934649890922,3.51405552957475,2.43595529993491,3.57636069214177,2.47608403469796,2.8358460877188,2.71248436787468,2.44614481559253,4.07902944931996,3.22107560436259,2.69043557977406,1.95775038559277,3.75548471930674,2.70100488412356
ILD_98,2,3.18387499857844,2.96220700614206,3.05116297195048,2.80178943510995,2.83263620789894,1.91210049992259,1.89951819962125,4.06913310535598,3.72409411357829,2.4380533776254,3.68956602995732,3.13047532702769,3.03224747375505,2.41510866589124,3.11547163528773,3.38996761502224,3.13256115430086,2.40462599702112,3.18615498198057,2.72323909874986,2.22464950993736,1.78389977894962,2.58540899420418,3.60364076601118,3.25647419184879,3.67367927104061,3.82486396804053,3.19938289615847,2.68509291148451,3.18317604255482,3.03888355746325,3.26091152496028,3.72294445976804,3.31907225828868,3.17257542614237,2.83977802635244,3.37358293854606,2.95420053673082,3.02432944730863,3.20611291429363,2.4990023949429,3.5973557394349,1.65348709606506,2.1594459404497,2.52350574954893,1.26553292630199,3.75555713452277,1.99223925763162,3.38939840888705,2.68353371078298,3.58402784172248,2.62945276896705,3.00560782529562,2.64683738583042,1.06724826540908,4.07295594166452,3.1832502682106,2.6272700519558,2.26874376836582,3.78462997019585,2.72671302339699
ILD_102,2,3.09053812544549,2.90647644293289,2.90134179135352,2.5431664931934,2.72681320741552,2.50349782957494,2.02458583872236,4.02963322925042,3.74239254380565,2.50948444720349,3.63111846536482,3.11953365621349,2.78938227573057,1.47467809143725,3.05388675466679,3.44201097651521,3.05086879440503,2.72925894854682,3.1698546408456,2.77465858579792,2.51971929920522,1.75802069927674,2.61519505343792,3.58707879505115,3.33376620071467,3.6779741759203,3.82536130739847,3.35073063586618,3.10044327129128,3.742911291818,2.82836672499477,3.14723115334055,3.99519102855236,3.51700782012813,3.46682388571924,2.79541799095892,3.35040030250404,1.9839372781477,2.32998843556284,3.15151222800457,2.31208094426472,3.53971391262372,2.39898269629457,2.21808346666916,2.17705363354554,1.50283394428959,3.68583805464631,2.75450306157207,3.24811787014733,2.31308472526316,3.3873062211649,2.56575230400951,3.08867350271426,2.57382157244072,2.24011219718241,4.04424374303288,2.95398639149851,2.64545971921261,1.9163564690514,3.85538143999679,2.48935200520625
ILD_103,2,3.08211432697096,3.00972693033604,2.8827729405517,2.59754313661197,2.65607264320652,2.26411657327362,2.15258893274935,4.04720554874979,3.71397561803059,2.54214120413667,3.63525638235089,2.98631561900703,2.99860636210484,2.19820845539059,3.12342687437201,3.40729629171429,3.16003761710179,1.92262399419629,3.06452896753271,2.79342079989045,2.30977523754152,1.81014800354984,2.57163042027155,3.47920533801541,3.26196215379079,3.68310118812063,3.83332483605479,2.97393594495406,2.68927173131078,3.55262940340448,3.07773240653431,2.80252012466814,3.7371636626528,3.2957305134336,3.26486000113103,2.73591624942841,3.32334057431887,2.3380573649196,2.80936889253691,3.17206330698597,2.23885623830438,3.56174636824956,1.4594792372923,2.47765224351059,2.32696958028259,1.18087886473748,3.74026165986743,2.52943732753025,3.56052952757222,2.58982265900172,3.43249447058259,2.50739806650077,3.29058574824121,2.75885711946699,2.15426807552833,4.07019552184547,2.95732439323511,2.5386439155015,1.0153778343454,3.87854222662314,2.68132548594801
ILD_104,2,3.11092564914903,2.94782544496268,2.95895476209828,2.54805268438166,2.9379815876747,2.66693539499321,2.22811745913465,4.0350351470773,3.76002984750083,2.09235533749369,3.62292948647433,3.12476795693726,3.00780159650547,1.78581828551124,3.13861516712412,3.42022129539791,3.10794077466419,2.43006705936278,2.97630925650383,2.88244869241313,2.52764688529603,2.39101424670032,2.59250863132223,3.48402904346036,3.22493486573275,3.65349962355799,3.82868323905611,3.3418829483339,2.33298286481598,3.53297508579107,2.60014744833769,2.7938799509305,3.64417590558509,3.24780852937813,3.06510154314792,2.78128356156824,3.37240929982041,2.61960581726752,2.90621270813461,3.09582120871656,2.21995188143556,3.53710468040503,2.27342394179077,2.43635672983088,2.463962107206,1.34489279495913,3.73983405347456,2.46309725216422,3.44526371421316,2.38080381286031,3.49829002550117,2.37615334857623,3.09960216638817,2.58753559706094,2.05762607500047,4.05825117853199,3.03474954211136,2.24290683366997,2.53094520077148,3.80475856905247,2.29919755289124
ILD_105,2,3.05148776362849,2.90570353328161,2.89952793608227,2.70646938200867,2.82884999509591,2.73438358626926,1.94896465372256,4.08656875471005,3.8302007544815,2.32345244398567,3.71575569400449,3.14571471281915,3.11526726321051,1.78658967504881,3.25540271741303,3.44332893974426,3.03075666876555,2.64561367301132,3.12627451600741,2.84214817956043,2.36583706916444,1.81158214970914,2.4733299989857,3.02164236909202,2.84084258565476,3.49457555876328,3.8864300831703,3.27313665480589,2.34496043029881,3.56129497845451,2.76238487017007,3.00230998103402,3.87713467768733,3.33219253403666,3.22404464624671,2.75745881075032,3.23072297458718,2.2481251183532,2.32201570434356,3.01750019309891,2.38567546225102,3.59384066066455,1.73373865270695,1.66408712347685,2.29811714283792,1.97071137630532,3.7788062187587,2.14876982666741,2.90469780472564,2.38370351627968,3.41661341751777,2.52421240289591,3.20070656137572,2.63311485715127,2.05069585653476,4.00641892763575,3.12098971726697,2.17568001276348,2.39017721484384,3.89530511300824,2.74115670998533
ILD_108,2,2.95863087816051,2.98040651281491,3.00570653579526,2.96684347123269,2.72284758819421,2.7502989956028,2.04380465785796,4.06806136490692,3.82636958442324,2.66552770143951,3.75248593256283,3.15605349315032,2.82351102724203,1.67607859685692,3.09996335575871,3.48175485788497,3.08988822490028,2.67769121569403,3.20170271622945,2.82600140919256,2.77485734885491,2.50877118010322,2.45793197452342,3.16148175335782,2.91930881464025,3.54761198692262,3.94950573008084,3.45141007709363,1.99649674789779,3.40229635881868,3.05027718551751,2.99581263990196,3.60940183525593,3.3533301040215,3.06787152110039,2.84803644112883,3.26537440501163,2.3475382337316,2.53792566828524,3.14960302489687,2.47834992780986,3.59772532159184,1.39267645929456,2.30180088740291,2.56934023032868,2.25886963252053,3.78539869737746,2.57136947976828,2.86564927446402,2.35871320768783,3.43297262466054,2.85514240422911,3.28624459383804,2.58782620099105,2.11717036228076,4.01632455543394,3.16105909599117,2.73275029250626,2.34615205436797,3.88442372598984,2.73057978249597
ILD_110,2,3.15898294742244,2.96140871811537,3.01239643854241,2.58578905975372,2.59805002896288,2.7762065023142,1.90767465877714,4.04679459496588,3.75458940561914,2.24545157938016,3.66050540841286,2.76519756642406,2.91294413962283,1.86445432604906,3.2261574400647,3.45036676648759,3.11322961993999,2.49308070870345,3.00388524134831,2.96997473434377,2.55366600666567,1.55074879303378,2.40940622126339,3.39787370635484,3.03493614035791,3.68650188498113,3.87169825375229,3.12570382595214,2.44740850677175,3.5303195695021,2.87099213926027,3.04150763596398,3.54095290374657,3.27925772209468,3.2538211995064,2.68469558374213,3.35297475235175,2.27289735266163,2.65667428851379,2.94109343460692,2.38802682821073,3.54994553371375,2.44801902010339,2.16321660252208,2.55311202016656,2.00029556184531,3.73060244016804,2.33628564361484,3.19885917554608,2.23970625543719,3.50241028701031,2.26806225391651,3.08138359171994,2.83584458558221,1.89494012987754,4.04652319753407,3.12569079212232,1.68612600742797,2.34519099141517,3.78064586020418,2.53488410163166
ILD_111,2,2.99883663993743,2.89493490742275,2.89804798203171,2.81722121526422,3.01482979220812,2.75411371501607,2.13845188478743,4.03325900979504,3.75914262570315,2.37348492654719,3.62187514469265,3.12028286978437,3.123438296076,1.02450654647609,3.18033217394597,3.32403923649578,2.90752323616031,1.81075667731728,2.91130592131264,3.02355400672112,1.96499457579911,1.3966294940291,2.33714232153437,3.43165365502882,3.32107507592081,3.58515776914372,3.8610479145994,3.36450490702953,2.10716894216867,3.03362080693578,2.93271070721897,2.72098534046216,3.51196540724047,3.03961014037121,3.05175897915493,2.8094906233132,3.20564271299968,2.43171816550322,2.19618583100824,3.11030805635714,2.48067082500263,3.66644507638497,2.09924419522677,1.66204759808309,2.76966899045037,1.74290175454215,3.75916382270476,2.65849001392742,2.68701759964712,2.55261653849316,3.44457647047001,2.6962332509259,3.2199446236667,2.62917334083848,2.02255410927606,3.99754297513317,3.27230354045524,2.15174755928617,2.44284774422594,3.94158795807748,2.53044400731015
ILD_118,2,3.03747875220348,2.7517520284141,2.83004229672262,2.86784310555102,3.02424260914445,2.81789833198194,1.94917605582766,3.99301768277201,3.73676279497717,2.15874153995134,3.70672801610158,2.95259414805188,2.58693165948854,2.2357616936744,3.1818334008924,3.33027019302696,2.9661934022101,2.55340508256358,2.99871479875771,2.98865616681679,1.81293144602829,2.55008403402831,2.31184913281915,3.41248191550485,3.23607137018179,3.45839217454657,3.90909084621472,3.30111863703727,2.07995129972083,3.3473983857161,3.15370495154382,2.96286658468075,3.56131303199438,3.24327888688712,3.04927494802978,2.89181488723219,3.22945986595021,2.17057727520276,2.08920704203749,3.1842212448493,2.36056719054103,3.66759616093247,2.26024933077844,1.90072182453643,2.13966048298273,2.08932299749323,3.79284933158079,2.22735472662305,3.11214163847256,2.16101200437035,3.39461045822736,2.62476461000568,3.19075343813337,2.65576792597669,2.38525913113386,3.97230828204805,3.20817057226827,2.24373535662286,2.1728840680516,3.77215757657054,2.31015363031504
ILD_124,2,2.98782898993132,2.95984435946034,2.96605391693028,2.63114751490987,2.91536060930656,2.47789347959522,2.02670663724218,4.03630665042452,3.78590797392226,2.08792795405289,3.74987744019047,2.99201603562046,2.85620247248763,1.20065139476473,3.03648283561621,3.42233418724041,2.90241608366511,2.36543584791091,3.16064015148861,2.90067690119262,2.33220792242472,2.26124043787776,2.34295600271544,3.66296939054071,3.43057096027539,3.60875170591841,3.89905389140145,3.23872597168988,2.00176291270585,3.26778899626827,3.20176160113439,2.94270126243162,3.74751483921236,3.38986078223329,3.1477873525433,2.80603655491008,3.19826103131377,2.1533818015655,2.46582391290902,3.05749883244528,2.60059268675615,3.6296319573709,1.39123135994209,1.74249851994918,2.40856913465779,2.24918770710831,3.80552506792055,2.32179403870903,2.7618766974726,2.62241328605795,3.39078939265647,2.67924524286749,3.07094773787636,2.5919649363192,2.38528195043568,3.98629464148666,3.21467186790762,2.19384820013115,2.04042200976236,3.82425606497634,2.58794885179101
ILD_125,2,3.02613593367517,2.77588668445749,2.87726955468269,2.97868340549767,2.90171684546461,2.63010947757481,2.34191180827329,4.02068447057705,3.77159157240192,2.09941133281465,3.65772730653163,2.90154028745552,2.82608406342424,1.31203054110702,3.17498467040268,3.42969947627548,2.89283284679094,2.51458527446279,3.0100553684715,2.6957974545962,2.40641122703857,2.33357887516486,2.5016550248436,3.72684529590925,3.59343880258184,3.54137589339153,3.86039155011185,3.05958190258209,2.11951413624794,3.35850299715359,3.24375333844607,2.94377407933924,3.56689496666743,3.27129717218557,3.12329482404886,3.03171618894671,3.17805114584292,2.2651749096671,2.46938230429813,3.27797161070116,2.25528031877203,3.63829355597472,1.65870687847989,1.90463099663687,2.24261935265969,1.68578408568458,3.79699709933456,2.43270013780572,3.0946916655229,2.1518430237863,3.38981028237459,2.84489778802565,3.26119439905829,2.52760193178736,2.2205459985759,3.97195992451374,3.26128700278762,2.42796122352572,2.25055040948763,3.81504780914417,2.64177073042227
